name,gender,births
Lue,F,2969
Jessalyn,F,2967
Noa,F,2966
Stormie,F,2966
Susann,F,2963
Aislinn,F,2959
Keona,F,2959
Ona,F,2958
Emory,F,2957
Maddie,F,2956
Rashida,F,2956
Velvet,F,2956
Ione,F,2953
Kelsy,F,2952
Holland,F,2948
Janetta,F,2948
Charolette,F,2947
Elayna,F,2947
Kymberly,F,2946
Sherron,F,2946
Jamey,F,2944
Deeann,F,2940
Shavonne,F,2935
Tamiko,F,2934
Zenobia,F,2933
Grayson,F,2932
Katherin,F,2932
Shaunna,F,2930
Gretta,F,2928
Meggan,F,2928
Yael,F,2928
Sean,F,2927
Nancie,F,2926
Phillis,F,2923
Genna,F,2922
Aubrianna,F,2918
Yara,F,2918
Alise,F,2914
Dejah,F,2912
Marylyn,F,2912
Mirian,F,2911
Angeles,F,2909
Janiece,F,2907
Khadija,F,2905
Nakita,F,2905
Abbygail,F,2903
Meranda,F,2898
Apryl,F,2897
Jenell,F,2897
Evelina,F,2896
Johnetta,F,2896
Channing,F,2894
Nichol,F,2894
Carletta,F,2893
Carolyne,F,2892
Tillie,F,2888
Brookelyn,F,2887
Lilith,F,2887
Cruz,F,2886
Jordana,F,2884
Vita,F,2883
Alida,F,2880
Tamala,F,2878
Clarisa,F,2877
Jenniffer,F,2877
Keturah,F,2874
Sofie,F,2874
Vonnie,F,2872
Britt,F,2871
Carter,F,2867
Elayne,F,2866
Journee,F,2865
Latia,F,2865
Jovanna,F,2858
Makenzi,F,2858
Gregory,F,2856
Joye,F,2856
Talisha,F,2855
Daija,F,2854
Shawanda,F,2853
Torri,F,2853
Elly,F,2852
Neveah,F,2849
Shawnna,F,2849
Santa,F,2848
Tiesha,F,2848
Jennette,F,2847
Margarette,F,2847
Dovie,F,2846
Mirella,F,2840
Spencer,F,2837
Haily,F,2836
Alisson,F,2831
Halee,F,2831
Simona,F,2831
Jeni,F,2829
Kaylea,F,2829
Iola,F,2827
Jenessa,F,2827
Brittnee,F,2822
Andie,F,2819
Babette,F,2819
Ilona,F,2818
Aubri,F,2817
Aleshia,F,2812
Nailah,F,2811
Tamatha,F,2811
Adison,F,2810
Zaida,F,2808
Madelaine,F,2807
Stephen,F,2807
Theda,F,2806
Kamari,F,2805
Azariah,F,2802
Mercedez,F,2801
Novella,F,2801
Audrie,F,2800
Lianne,F,2800
Nisha,F,2800
Lawana,F,2799
Remi,F,2799
Zakiya,F,2799
Keyona,F,2796
Randee,F,2796
August,F,2791
Azul,F,2790
Aleisha,F,2788
Bethann,F,2788
Keegan,F,2787
Alanah,F,2786
Jael,F,2785
Tomika,F,2781
Sherrell,F,2775
Rosann,F,2774
Audry,F,2773
Tobi,F,2766
Amiah,F,2764
Lise,F,2761
Kalea,F,2757
Angelena,F,2755
Oma,F,2755
Torrie,F,2755
Marlana,F,2752
Kyara,F,2750
Braylee,F,2746
Quincy,F,2746
Denita,F,2744
Nalani,F,2742
Blaire,F,2740
Magan,F,2739
Kora,F,2738
Akilah,F,2736
Maisie,F,2736
Kenyetta,F,2735
Marilou,F,2735
Jailene,F,2734
Emersyn,F,2732
Kathyrn,F,2730
Laquisha,F,2728
Elin,F,2727
Tonie,F,2722
Lilli,F,2720
Tristin,F,2719
Laine,F,2718
Zola,F,2717
Madaline,F,2716
Patrick,F,2716
Sandie,F,2715
Elina,F,2714
Shaila,F,2714
Bryce,F,2713
Mariella,F,2711
Promise,F,2711
Destinie,F,2709
Alishia,F,2703
Becca,F,2703
Chyanne,F,2702
Maricruz,F,2700
Rosalba,F,2700
Kandis,F,2699
Keesha,F,2698
Jaya,F,2697
Taisha,F,2697
Melynda,F,2696
Torie,F,2696
Lilyanna,F,2694
Lylah,F,2694
Chanell,F,2692
Julee,F,2691
Christianna,F,2690
Kayce,F,2690
Rosina,F,2689
Giada,F,2686
Shaneka,F,2686
Veronika,F,2686
Delfina,F,2685
Lashay,F,2685
Karisa,F,2684
Lluvia,F,2684
Mackenna,F,2684
Rosalina,F,2684
Elexis,F,2683
Ema,F,2683
Latoria,F,2683
Roxy,F,2683
Anamaria,F,2681
Corliss,F,2681
Elizebeth,F,2680
Rochel,F,2676
Antonella,F,2671
Kiah,F,2671
Dortha,F,2669
Jamee,F,2669
Kyrie,F,2667
Berniece,F,2659
Elba,F,2659
Talitha,F,2659
Shayne,F,2658
Jenise,F,2652
Nallely,F,2652
Lavinia,F,2648
Montserrat,F,2647
Ryanne,F,2646
Remy,F,2644
Georgetta,F,2640
Magda,F,2639
Ebonie,F,2637
Samiya,F,2637
Sharita,F,2637
Dacia,F,2635
Adamaris,F,2634
Syble,F,2633
Abrielle,F,2631
Sharyl,F,2631
Cristen,F,2630
Myriam,F,2630
Natashia,F,2630
Cheryll,F,2628
Loree,F,2625
Shantelle,F,2625
Brookelynn,F,2624
Jamiya,F,2623
Micki,F,2623
Kiesha,F,2621
Izabel,F,2619
Honesty,F,2618
Sirena,F,2618
Arnetta,F,2617
Meridith,F,2617
Myrtis,F,2616
Lakia,F,2612
Idella,F,2610
Garnet,F,2609
Sindy,F,2609
Beckie,F,2608
Alliyah,F,2603
Linnie,F,2603
Payten,F,2603
Marlie,F,2602
Elora,F,2601
Easter,F,2600
Nechama,F,2600
Tyla,F,2598
Nidia,F,2597
Scott,F,2597
Aminah,F,2594
Saira,F,2591
Julian,F,2587
Deisy,F,2586
Jovita,F,2585
Karleen,F,2585
Vienna,F,2582
Jolee,F,2581
Kady,F,2581
Kalina,F,2575
Armida,F,2574
Herminia,F,2574
Dawne,F,2573
Gracyn,F,2572
Verda,F,2572
Crissy,F,2571
Oriana,F,2571
Dalilah,F,2570
Gaylene,F,2569
Tanja,F,2567
Kamya,F,2565
Penni,F,2562
Jaslene,F,2561
Maliah,F,2560
Sharleen,F,2560
Juan,F,2559
Milana,F,2559
Aditi,F,2557
Kanisha,F,2552
Lovie,F,2551
Aviana,F,2550
Kensley,F,2549
Idalia,F,2548
Kathern,F,2548
Mayte,F,2548
Glinda,F,2547
Anjanette,F,2546
Kaytlyn,F,2546
Makaylah,F,2544
Vesta,F,2542
Kristel,F,2541
Karoline,F,2539
Shawnda,F,2539
Soleil,F,2539
Aidan,F,2538
Steffanie,F,2538
Raymond,F,2537
Cathi,F,2536
Yarely,F,2534
Lorin,F,2533
Phylis,F,2532
Naya,F,2531
Qiana,F,2529
Pandora,F,2528
Sanai,F,2528
Angelika,F,2527
Marylee,F,2527
Charleigh,F,2526
Adell,F,2523
Rian,F,2523
Frank,F,2522
Tony,F,2522
Dennis,F,2520
Brynna,F,2518
Jaquelyn,F,2518
Ananya,F,2517
Braelynn,F,2517
Amparo,F,2516
Ryley,F,2516
Jaclynn,F,2515
Allana,F,2514
Tamya,F,2514
Becki,F,2510
Aubry,F,2509
Larhonda,F,2509
Sylvie,F,2507
Tammara,F,2507
Pia,F,2506
Kaelin,F,2505
Jazzlyn,F,2504
Dominga,F,2502
Katya,F,2502
Lanae,F,2502
Jeane,F,2501
Jania,F,2500
Kloe,F,2500
Samia,F,2500
Avah,F,2497
Heavenly,F,2497
Madelyne,F,2492
Danyell,F,2491
Inga,F,2491
Danyel,F,2490
Allysa,F,2488
Alessia,F,2487
Keana,F,2487
Taina,F,2487
Jemma,F,2485
Makiya,F,2485
Devona,F,2483
Kerstin,F,2483
Markita,F,2483
Mason,F,2482
Josselyn,F,2481
Alona,F,2476
Shivani,F,2476
Ariyana,F,2475
Lavada,F,2475
Catarina,F,2472
Sapphire,F,2469
Tomi,F,2469
Mica,F,2468
Shaniyah,F,2468
Siera,F,2468
Zariyah,F,2465
Delicia,F,2464
Nickole,F,2464
Capri,F,2462
Tyana,F,2462
Adella,F,2460
Drema,F,2459
Nakisha,F,2458
Bobbye,F,2457
Kaili,F,2457
Adia,F,2456
Joslynn,F,2453
Harleigh,F,2451
Regena,F,2451
Jennah,F,2450
Laina,F,2448
Johannah,F,2447
Rosio,F,2446
Amethyst,F,2444
Merrie,F,2444
Denae,F,2441
Rebeka,F,2439
Madysen,F,2438
Pauletta,F,2438
Landry,F,2437
Odalis,F,2435
Vivianna,F,2431
Ouida,F,2429
Lizet,F,2427
Saylor,F,2426
Tonda,F,2426
Janai,F,2425
Melodee,F,2425
Makaela,F,2424
Kadie,F,2423
Micayla,F,2422
Miesha,F,2422
Johna,F,2420
Kristiana,F,2420
Martine,F,2419
Regenia,F,2419
Erna,F,2418
Laniya,F,2417
Brie,F,2416
Ania,F,2414
Jorja,F,2414
Fatimah,F,2410
Henry,F,2408
Anette,F,2407
Jocelin,F,2406
Madelin,F,2403
Zaniya,F,2400
Tionna,F,2399
Daina,F,2398
Drucilla,F,2398
Mykayla,F,2398
Glynda,F,2396
Klarissa,F,2395
Raya,F,2393
Shaquita,F,2391
Tiffiny,F,2387
Ailyn,F,2386
Kalani,F,2385
Cassaundra,F,2384
Harlow,F,2384
Maite,F,2383
Shona,F,2383
Aysha,F,2382
Ellison,F,2382
Jeanene,F,2380
Ivey,F,2379
Albertha,F,2378
Samuel,F,2378
Trinidad,F,2378
Tarsha,F,2375
Adelia,F,2374
Mandie,F,2374
Delila,F,2373
Jamiyah,F,2371
Lacee,F,2370
Phylicia,F,2369
Kairi,F,2368
Marely,F,2368
Tuesday,F,2368
Joel,F,2365
Lachelle,F,2365
Avalon,F,2361
Aniah,F,2360
Arleth,F,2360
Ruthanne,F,2360
Katalina,F,2359
Ranae,F,2359
Makiyah,F,2358
Anessa,F,2357
Marcelina,F,2357
Tashia,F,2355
Cherilyn,F,2354
Janina,F,2354
Citlaly,F,2353
Lisha,F,2351
Shakia,F,2351
Yuridia,F,2351
Lezlie,F,2349
Shena,F,2349
Gizelle,F,2347
Kellye,F,2347
Leslye,F,2346
Marna,F,2346
Ellis,F,2345
Meri,F,2345
Enedina,F,2342
Aviva,F,2341
Bethel,F,2341
Cielo,F,2339
Laticia,F,2337
Eartha,F,2336
Korina,F,2336
Rilee,F,2335
Lexy,F,2334
Caydence,F,2333
Sabine,F,2333
Camden,F,2332
Freya,F,2332
Adriene,F,2331
Esme,F,2331
Caley,F,2326
Coreen,F,2324
Marleigh,F,2323
Yuri,F,2323
Melaine,F,2321
Dayanna,F,2320
Taylar,F,2319
Latrina,F,2318
Noelani,F,2318
Simran,F,2318
Daysha,F,2317
Kailani,F,2317
Dione,F,2316
Nayely,F,2316
Aryn,F,2314
Dariana,F,2313
Kizzy,F,2312
Keziah,F,2310
Shanel,F,2310
Ashia,F,2309
Calla,F,2309
Arica,F,2308
Jaedyn,F,2307
Raelene,F,2306
Synthia,F,2306
Kenda,F,2303
Troy,F,2303
Kelle,F,2302
Kimberely,F,2301
Brittnie,F,2300
Lawanna,F,2299
Jaye,F,2297
Jeremy,F,2297
Kyndra,F,2296
Danisha,F,2294
Julienne,F,2294
Malisa,F,2294
Tavia,F,2294
Candance,F,2293
Jacqualine,F,2293
Darnell,F,2292
Samya,F,2292
Yaneli,F,2291
Rosaura,F,2289
Jersey,F,2288
Laronda,F,2288
Tarra,F,2288
Daja,F,2286
Jazzmine,F,2286
Shaquana,F,2286
Jaeda,F,2283
Keily,F,2281
Kodi,F,2281
Tiffaney,F,2281
Caterina,F,2280
Sheilah,F,2280
Brynne,F,2278
Katey,F,2278
Kelci,F,2273
Lakendra,F,2272
Rubye,F,2272
Lashunda,F,2271
Sarena,F,2271
Ellery,F,2270
Cherokee,F,2269
Jonell,F,2267
Vernetta,F,2267
Wynona,F,2266
Aleksandra,F,2263
Kaleah,F,2263
Latavia,F,2261
Gissel,F,2260
Jeanmarie,F,2260
Arin,F,2257
Cleta,F,2256
Lilyan,F,2256
Ani,F,2254
Ashlin,F,2251
Vania,F,2251
Laisha,F,2250
Tressie,F,2249
Yesica,F,2249
Denna,F,2248
Zenaida,F,2248
Ray,F,2247
Cameryn,F,2246
Raechel,F,2246
Carman,F,2243
Cassi,F,2242
Ayah,F,2241
Rebbecca,F,2241
Mistie,F,2240
Camelia,F,2239
Alexsandra,F,2238
Triniti,F,2237
Gertie,F,2236
Rayven,F,2234
Tari,F,2234
Jannet,F,2232
Marge,F,2231
Jamesha,F,2230
Josey,F,2229
Lida,F,2228
Cicely,F,2227
Lashawnda,F,2226
Josefa,F,2225
Jesus,F,2224
Tonisha,F,2224
Jenine,F,2223
Twana,F,2223
Kamaria,F,2218
Tea,F,2218
Delaine,F,2217
Cathey,F,2216
Jacelyn,F,2216
Kirstyn,F,2216
Lory,F,2216
Christiane,F,2215
Coretta,F,2215
Domenica,F,2215
Gwenda,F,2212
Manda,F,2210
Raylee,F,2210
Yazmine,F,2210
Benjamin,F,2209
Scarlette,F,2208
Tommy,F,2208
Kaileigh,F,2207
Kasi,F,2207
Georgeann,F,2204
Marika,F,2204
Teanna,F,2204
Aura,F,2202
Laniyah,F,2201
Wendie,F,2199
Jorden,F,2198
Delinda,F,2197
Mikaila,F,2197
Avianna,F,2193
Eleanora,F,2192
Jourdan,F,2190
Alpha,F,2189
Tamisha,F,2188
Donya,F,2187
Chava,F,2186
Chynna,F,2186
Karey,F,2182
Katrice,F,2182
Tamyra,F,2181
Joie,F,2180
Elliot,F,2178
Loyce,F,2178
Deandrea,F,2176
Niesha,F,2176
Bryleigh,F,2175
Leela,F,2174
Carl,F,2173
Somer,F,2173
Karren,F,2172
Tennille,F,2172
Abygail,F,2171
Talya,F,2168
Amyah,F,2167
Lorretta,F,2167
Deedra,F,2165
Arika,F,2164
Karlyn,F,2162
Liv,F,2162
Mendy,F,2160
Angelyn,F,2159
Brissa,F,2159
Jazzmin,F,2158
Malak,F,2158
Emme,F,2156
Andre,F,2155
Carrington,F,2155
Dannette,F,2155
Divya,F,2155
Cady,F,2152
Jaela,F,2151
Miyah,F,2150
Abriana,F,2149
Chasidy,F,2149
Velia,F,2147
Cianna,F,2146
Siri,F,2146
Charise,F,2145
Sanjuana,F,2145
Anja,F,2144
Ambar,F,2141
Lynelle,F,2141
Jacob,F,2140
Taliah,F,2139
Towanda,F,2139
Jann,F,2138
Tamica,F,2138
Caylin,F,2137
Leilah,F,2137
Rafaela,F,2136
Shelba,F,2136
Juliane,F,2133
Tequila,F,2130
Carsyn,F,2129
Chassity,F,2129
Isadora,F,2128
Sueann,F,2128
Romina,F,2126
Adelaida,F,2125
Rosana,F,2125
Josephina,F,2124
Austyn,F,2122
Jaleah,F,2122
Dorine,F,2121
Nadya,F,2120
Pamelia,F,2119
Stephania,F,2117
Aubriana,F,2114
Jensen,F,2112
Marquetta,F,2112
Reem,F,2112
Vina,F,2112
Perry,F,2110
Rubie,F,2110
Courtnie,F,2109
Lyra,F,2107
Xenia,F,2106
Wren,F,2105
Lucila,F,2101
Genie,F,2100
Kierstyn,F,2100
Camellia,F,2099
Gwenyth,F,2099
Cristie,F,2097
Keena,F,2097
Daijah,F,2096
Emmeline,F,2095
Eulalia,F,2095
Dayle,F,2092
Lauralee,F,2092
Imari,F,2090
Porsche,F,2089
Brinda,F,2088
Audree,F,2087
Heide,F,2087
Felica,F,2086
Alanis,F,2085
Berkley,F,2084
Billye,F,2083
Lorenza,F,2079
Delta,F,2078
Emogene,F,2077
Lindsy,F,2076
Sariyah,F,2075
Sebrina,F,2072
Rosalva,F,2071
Chevelle,F,2070
Juniper,F,2070
Zona,F,2069
Briseida,F,2067
Keith,F,2065
Jaila,F,2064
Janya,F,2064
Marivel,F,2063
Peri,F,2062
Shala,F,2060
Catelyn,F,2058
Karyl,F,2058
Takisha,F,2057
Rania,F,2055
Krissy,F,2054
Salome,F,2053
Luci,F,2052
Reena,F,2052
Kynlee,F,2051
Latina,F,2049
Detra,F,2048
Kelis,F,2045
Tatiyana,F,2044
Cheree,F,2043
Daniell,F,2043
Georgine,F,2043
Gracey,F,2043
Margaux,F,2043
Avril,F,2039
Jay,F,2039
Ashlei,F,2038
Mikki,F,2038
Taneisha,F,2038
Isamar,F,2036
Kelcey,F,2036
Wesley,F,2035
Delora,F,2032
Matilde,F,2032
Allisson,F,2031
Betsey,F,2031
Nautica,F,2031
Addilyn,F,2029
Bianka,F,2028
Taelor,F,2028
Myia,F,2027
Gisel,F,2025
Gladis,F,2025
Amal,F,2024
Devora,F,2024
Oleta,F,2024
Florene,F,2023
Seanna,F,2023
Cinnamon,F,2021
Samone,F,2021
Jamilah,F,2020
Marah,F,2020
Lulu,F,2019
Allissa,F,2018
Greer,F,2018
Glynis,F,2014
Passion,F,2014
Ariadna,F,2012
Marilu,F,2012
Rosaline,F,2012
Khalia,F,2010
Malea,F,2010
Serene,F,2010
Michela,F,2009
Launa,F,2008
Augustine,F,2007
Shanya,F,2007
Kaniya,F,2006
Letty,F,2006
Macayla,F,2006
Citlalli,F,2004
Corissa,F,2004
Jenesis,F,2004
Tahlia,F,2004
Shaye,F,2003
Emi,F,2002
Jeanelle,F,2002
Janise,F,2001
Tamira,F,2001
Joette,F,2000
Kassi,F,2000
Alianna,F,1999
Kateri,F,1999
Arissa,F,1996
Gitty,F,1996
Kaeli,F,1996
Merlene,F,1996
Jurnee,F,1995
Karime,F,1995
Shamya,F,1995
Makyla,F,1994
Nicol,F,1994
Nariah,F,1993
Talisa,F,1991
Nella,F,1990
Perri,F,1990
Faigy,F,1988
Kirra,F,1988
Maris,F,1988
Elliott,F,1985
Adam,F,1984
Jenee,F,1983
Cassy,F,1982
Rebekka,F,1979
Amariah,F,1978
Michaella,F,1978
Louvenia,F,1977
Hedy,F,1975
Latarsha,F,1975
Sharie,F,1975
Willene,F,1975
Ciana,F,1973
Mariya,F,1973
Laurette,F,1972
Zoraida,F,1972
Kacee,F,1971
Marvel,F,1970
Kaycie,F,1967
Kaydee,F,1967
Sherika,F,1966
Trudie,F,1966
Sabrena,F,1965
Gabriele,F,1963
Ninfa,F,1963
Abbigale,F,1962
Walter,F,1962
Syreeta,F,1960
Anai,F,1958
Lillyana,F,1956
Breona,F,1955
Leisha,F,1955
Samaya,F,1953
Carlos,F,1952
Cecil,F,1952
Gwyn,F,1952
Donielle,F,1950
January,F,1949
Marylynn,F,1949
Yanet,F,1949
Tova,F,1948
Doretta,F,1947
Jacklynn,F,1947
Pooja,F,1947
Shalyn,F,1947
Takia,F,1947
Shaniece,F,1946
Gerald,F,1945
Giulia,F,1945
Indira,F,1945
Kamiyah,F,1943
Olympia,F,1942
Saanvi,F,1942
Patrina,F,1941
Sunday,F,1940
Kyah,F,1939
Marya,F,1937
Contessa,F,1934
Beverlee,F,1932
Corene,F,1931
Sammantha,F,1931
Travis,F,1931
Drusilla,F,1930
Renay,F,1929
Donetta,F,1928
Faviola,F,1928
Kyana,F,1928
Leda,F,1928
Lilyann,F,1928
Tanaya,F,1928
Tyasia,F,1926
Penney,F,1924
Tanner,F,1923
Felisa,F,1922
Sanjana,F,1922
Johnette,F,1921
Jimmy,F,1920
Jina,F,1920
Audrea,F,1919
Corrin,F,1919
Deeanna,F,1919
Meta,F,1919
Shaylyn,F,1919
Kalena,F,1917
Kyrsten,F,1917
Diandra,F,1916
Diedra,F,1916
Dajah,F,1915
Ariyanna,F,1914
Odette,F,1914
Rain,F,1914
Darcey,F,1913
Jaymee,F,1913
Phyliss,F,1912
Shiann,F,1912
Shannen,F,1910
Velva,F,1910
Riana,F,1908
Arionna,F,1907
Ayden,F,1906
Kalista,F,1905
Myka,F,1905
Arthur,F,1904
Beyonce,F,1904
Janea,F,1904
Ari,F,1903
Rosalynn,F,1902
Melyssa,F,1901
Abbi,F,1900
Niyah,F,1898
Kary,F,1897
Lakiesha,F,1897
Tatyanna,F,1897
Anyssa,F,1896
Delena,F,1895
Lynell,F,1895
Meera,F,1895
Shaylynn,F,1895
Merilyn,F,1894
Nala,F,1894
Gema,F,1893
Jolyn,F,1893
Dynasty,F,1891
Melissia,F,1891
Zoya,F,1890
Letisha,F,1889
Joscelyn,F,1888
Layna,F,1888
Ambria,F,1887
Mattison,F,1886
Taleah,F,1886
Kamora,F,1884
Keosha,F,1884
Sterling,F,1884
Cienna,F,1883
Tamekia,F,1883
Maycee,F,1882
Shawana,F,1881
Tamesha,F,1881
Suri,F,1880
Alonna,F,1879
Santina,F,1879
Joline,F,1878
Olyvia,F,1878
Jenica,F,1876
Tawni,F,1876
Thomasine,F,1876
Arla,F,1875
Markayla,F,1874
September,F,1874
Shanequa,F,1874
Ilse,F,1873
Stormi,F,1872
Britny,F,1870
Jenice,F,1870
Ariela,F,1866
Kaily,F,1865
Alethia,F,1864
Dean,F,1863
Brennan,F,1861
Natisha,F,1861
Grayce,F,1860
Jala,F,1860
Malaika,F,1858
Marykate,F,1858
Nerissa,F,1858
Cherlyn,F,1857
Kyli,F,1857
Hanah,F,1856
Aysia,F,1855
Sacha,F,1855
Callista,F,1853
Ena,F,1853
Maxie,F,1850
Tehya,F,1850
Fredia,F,1849
Rosamaria,F,1849
Sigrid,F,1849
Amayah,F,1848
Elli,F,1847
Lanell,F,1847
Desirea,F,1844
Maryanna,F,1843
Eugenie,F,1842
Nubia,F,1842
Sahar,F,1842
Golda,F,1841
Adaline,F,1840
Shenika,F,1839
Earlean,F,1835
Harmoni,F,1835
Larue,F,1835
Kaidence,F,1834
Aleesha,F,1833
Jamiah,F,1833
Karyme,F,1833
Lajuana,F,1833
Merrilee,F,1833
Petrina,F,1833
Jori,F,1832
Nicholle,F,1832
Ricky,F,1831
Maryalice,F,1829
Tyisha,F,1829
Aide,F,1828
Baila,F,1828
Avani,F,1827
Jamaya,F,1827
Saray,F,1827
Lenna,F,1826
Micheal,F,1826
Myriah,F,1826
Willia,F,1826
Dominica,F,1825
Deyanira,F,1824
Sulema,F,1824
Lillyanna,F,1823
Mariaelena,F,1823
Monae,F,1823
Nicky,F,1821
Rayanna,F,1820
Chesney,F,1819
Vianney,F,1819
Artie,F,1818
Silvana,F,1817
Takiyah,F,1817
Tambra,F,1817
Viki,F,1817
Michaele,F,1816
Arnita,F,1815
Bernetta,F,1815
Candra,F,1814
Jovana,F,1814
Seana,F,1813
Taja,F,1813
Alda,F,1812
Ariyah,F,1812
Egypt,F,1812
Jordon,F,1812
Ravyn,F,1812
Shawnta,F,1812
Georgiann,F,1811
Danni,F,1809
Lanna,F,1807
Mecca,F,1806
Dyan,F,1805
Laverna,F,1805
Latrisha,F,1804
Tesha,F,1804
Darien,F,1803
Filomena,F,1802
Angelle,F,1801
Neida,F,1801
Antonio,F,1800
Hermelinda,F,1799
Kenzi,F,1799
Shekinah,F,1799
Ammie,F,1798
Latashia,F,1798
Zhane,F,1798
Kellyann,F,1797
Mackenzi,F,1797
Maylee,F,1796
Lavonna,F,1795
Diedre,F,1794
Josalyn,F,1794
Consuela,F,1791
Palma,F,1786
Sunni,F,1786
Queenie,F,1785
Celestina,F,1784
Janyce,F,1784
Falon,F,1782
Arlena,F,1781
Caelyn,F,1781
Tristyn,F,1781
Valeri,F,1780
Verona,F,1780
Bari,F,1779
Sharilyn,F,1779
Everly,F,1778
Neely,F,1778
Asya,F,1777
Bentley,F,1777
Clover,F,1777
Makiah,F,1776
Lisamarie,F,1774
Jianna,F,1772
Miriah,F,1772
Fantasia,F,1771
Lashawna,F,1771
Ellianna,F,1770
Douglas,F,1769
Guillermina,F,1769
Keaira,F,1769
Dymond,F,1768
Italia,F,1767
San,F,1767
Crysta,F,1766
Love,F,1766
Yulisa,F,1766
Antonina,F,1765
Jennica,F,1764
Shirleen,F,1764
Aerial,F,1761
Candelaria,F,1761
Christena,F,1761
Kailah,F,1761
Luvenia,F,1761
Maylin,F,1761
Dafne,F,1758
Maryn,F,1758
Rhyan,F,1758
Tashina,F,1758
Tomasa,F,1758
Cherryl,F,1757
Jesslyn,F,1757
Kamiya,F,1757
Demetrice,F,1754
Francheska,F,1754
Maryrose,F,1754
Nevada,F,1753
Vianca,F,1753
Brianda,F,1752
Jenette,F,1752
Kanesha,F,1752
Viktoria,F,1751
Wanita,F,1751
Emmaleigh,F,1750
Nilsa,F,1749
Allyn,F,1748
Romaine,F,1747
Vanita,F,1747
Kaleena,F,1746
Shalanda,F,1744
Bess,F,1743
Dyana,F,1743
Preslee,F,1743
Retta,F,1743
Andree,F,1742
Molli,F,1740
Morgen,F,1740
Deloise,F,1739
Shandi,F,1739
Peighton,F,1738
Arie,F,1737
Maryah,F,1737
Venice,F,1737
Calandra,F,1735
Desarae,F,1735
Rheanna,F,1735
Bernardine,F,1734
Andreana,F,1733
Shaniah,F,1733
Steffany,F,1733
Anayeli,F,1731
Kendell,F,1730
Kerrigan,F,1730
Nana,F,1730
Janita,F,1729
Merrill,F,1729
Dusti,F,1728
Demetrius,F,1727
Rickie,F,1727
Scout,F,1727
Cloey,F,1726
Korie,F,1725
Nika,F,1725
Hayli,F,1724
Baileigh,F,1723
Kezia,F,1723
Tesla,F,1722
Zipporah,F,1722
Sandee,F,1721
Willette,F,1721
Dezirae,F,1720
Ragan,F,1720
Babygirl,F,1718
Mittie,F,1718
Lennie,F,1717
Louanne,F,1717
Bayley,F,1715
Emoni,F,1715
Caridad,F,1713
Keonna,F,1713
Merideth,F,1713
Tala,F,1713
Anel,F,1712
Claribel,F,1712
Maryelizabeth,F,1712
Nohemi,F,1711
Carys,F,1710
Estephanie,F,1710
Mayah,F,1710
Mickayla,F,1710
Nour,F,1710
Barrie,F,1708
Elois,F,1708
Kellyn,F,1708
Keysha,F,1708
Curtis,F,1707
Zana,F,1707
Charlyn,F,1705
Frederica,F,1705
Johnie,F,1705
Kaylani,F,1705
Neda,F,1704
Kena,F,1700
Lasonya,F,1700
Raye,F,1699
Bryan,F,1698
Mahala,F,1698
Wonda,F,1698
Dia,F,1697
Maisha,F,1697
Isobel,F,1696
Mckenzi,F,1696
Billi,F,1695
Blessing,F,1695
Stefania,F,1695
Janella,F,1694
Madelene,F,1694
Temperance,F,1693
Shaunte,F,1692
Raeanne,F,1691
Chelsee,F,1690
Cinthya,F,1690
Katharina,F,1690
Royce,F,1689
Shanique,F,1689
Genoveva,F,1688
Raine,F,1688
Alyna,F,1687
Ariadne,F,1687
Krishna,F,1687
Lillyan,F,1687
Cher,F,1686
Awilda,F,1685
Katilyn,F,1685
Elizabet,F,1683
Stephine,F,1683
Brooklin,F,1681
Lizzette,F,1681
Desiray,F,1680
Araya,F,1679
Britnee,F,1678
Devonna,F,1678
Milly,F,1678
Rasheeda,F,1677
Taraji,F,1676
Era,F,1675
Arlyn,F,1673
Bunny,F,1673
Miki,F,1672
Neta,F,1671
Aanya,F,1670
Cherelle,F,1669
Jazelle,F,1669
Rutha,F,1669
Thresa,F,1669
Tynisha,F,1668
Breeana,F,1667
Nathan,F,1667
Sharmaine,F,1667
Jessy,F,1666
Amity,F,1665
Amberlee,F,1663
Emili,F,1663
Jennyfer,F,1663
Ebonee,F,1662
Kyanna,F,1662
Jadah,F,1661
Amaria,F,1660
Cosette,F,1660
Guinevere,F,1660
Amada,F,1658
Analicia,F,1658
Dakotah,F,1658
Loralee,F,1657
Shakayla,F,1657
Xitlali,F,1657
Shanti,F,1656
Lamonica,F,1655
Aiden,F,1654
Alane,F,1654
Amee,F,1654
Francene,F,1653
Julene,F,1652
Roy,F,1652
Lakenya,F,1651
Cassey,F,1650
Pepper,F,1650
Sol,F,1650
Belia,F,1649
Camdyn,F,1648
Gisell,F,1648
Christeen,F,1647
Elease,F,1647
Amiee,F,1646
Tai,F,1646
Violette,F,1646
Cally,F,1645
Delphia,F,1645
Ieshia,F,1645
Kameryn,F,1645
Najah,F,1645
Esta,F,1644
Julieanne,F,1644
Keilani,F,1644
Theressa,F,1644
Londa,F,1643
Carlin,F,1641
Emelie,F,1641
Rori,F,1641
Briona,F,1640
Francie,F,1640
Shaylin,F,1639
Emmalynn,F,1637
Marli,F,1637
Suzannah,F,1637
Kaylei,F,1636
Marchelle,F,1634
Whittney,F,1634
Criselda,F,1633
Stacee,F,1633
Kelsee,F,1632
Kiran,F,1632
